timestamp,event_type,status_code,response_ms,cpu_percent,memory_percent,requests_per_minute,error_flag,server_node,region,user_type
2026-05-22 12:48:53,transfer,200,382,46.5,61.7,110,0,srv-b,Norte,cliente
2026-05-22 12:49:42,report,500,824,53.1,75.1,148,1,srv-c,Sur,cliente
2026-05-22 12:50:03,transfer,200,366,56.0,56.7,78,0,srv-b,Sur,cliente
2026-05-22 12:50:15,transfer,200,601,54.1,51.9,137,0,srv-c,Sur,cliente
2026-05-22 12:51:31,query,200,540,47.9,63.5,162,0,srv-b,Sur,interno
2026-05-22 12:51:40,query,200,460,59.4,61.6,139,0,srv-c,Norte,cliente
2026-05-22 12:51:48,login,200,512,55.5,69.6,103,0,srv-a,Norte,cliente
2026-05-22 12:52:45,query,200,322,63.5,49.2,92,0,srv-c,Sur,cliente
2026-05-22 12:53:18,transfer,200,390,46.9,67.7,81,0,srv-a,Centro,cliente
2026-05-22 12:53:29,timeout,408,733,42.8,66.2,162,1,srv-a,Sur,interno
2026-05-22 12:54:52,transfer,200,313,62.2,67.5,160,0,srv-c,Sur,cliente
2026-05-22 12:55:21,query,200,587,62.0,45.1,76,0,srv-b,Norte,cliente
2026-05-22 12:55:42,query,500,825,60.3,69.0,169,1,srv-b,Norte,cliente
2026-05-22 12:57:57,transfer,200,600,60.3,51.6,74,0,srv-b,Norte,cliente
2026-05-22 12:58:02,query,200,565,46.6,44.8,137,0,srv-b,Norte,cliente
2026-05-22 12:58:11,query,200,557,42.4,59.2,154,0,srv-a,Sur,interno
2026-05-22 12:58:17,transfer,200,291,29.6,43.8,137,0,srv-a,Centro,cliente
2026-05-22 12:58:23,login,200,132,52.7,43.0,130,0,srv-c,Sur,cliente
2026-05-22 12:59:38,report,200,380,67.5,61.4,155,0,srv-b,Centro,cliente
2026-05-22 13:00:24,query,200,313,41.0,62.6,90,0,srv-a,Sur,interno
2026-05-22 13:01:30,login,401,439,58.7,57.0,123,0,srv-c,Centro,cliente
2026-05-22 13:03:03,error,503,2469,49.7,49.1,143,1,srv-c,Centro,interno
2026-05-22 13:03:40,error,503,1586,56.6,75.2,112,1,srv-a,Centro,cliente
2026-05-22 13:03:57,query,200,352,42.8,68.1,168,0,srv-b,Sur,cliente
2026-05-22 13:05:43,query,200,355,40.7,69.3,88,0,srv-a,Sur,cliente
2026-05-22 13:07:53,error,503,1647,75.0,65.6,161,1,srv-c,Norte,interno
2026-05-22 13:08:26,query,200,162,68.9,67.8,164,0,srv-c,Centro,cliente
2026-05-22 13:08:31,query,503,1235,69.7,45.8,88,1,srv-a,Norte,cliente
2026-05-22 13:09:12,query,200,332,52.7,55.3,153,0,srv-b,Centro,cliente
2026-05-22 13:09:19,login,200,520,32.3,65.6,134,0,srv-b,Sur,cliente
2026-05-22 13:10:24,timeout,503,2028,41.7,69.7,101,1,srv-a,Sur,cliente
2026-05-22 13:11:22,query,200,142,55.6,58.9,157,0,srv-a,Sur,cliente
2026-05-22 13:11:52,login,200,94,56.5,56.9,132,0,srv-b,Sur,cliente
2026-05-22 13:13:02,report,500,1106,50.5,76.0,121,1,srv-b,Centro,cliente
2026-05-22 13:13:30,error,503,1435,44.5,47.8,86,1,srv-a,Sur,admin
2026-05-22 13:13:32,query,200,394,37.7,47.1,140,0,srv-a,Sur,cliente
2026-05-22 13:13:38,report,200,413,32.3,45.8,74,0,srv-a,Sur,cliente
2026-05-22 13:14:42,timeout,408,731,70.4,63.5,125,1,srv-b,Centro,cliente
2026-05-22 13:15:02,login,401,602,30.9,58.9,120,0,srv-c,Norte,cliente
2026-05-22 13:15:36,login,200,247,70.9,63.9,103,0,srv-c,Norte,cliente
2026-05-22 13:17:06,transfer,500,1044,47.4,52.7,160,1,srv-c,Norte,cliente
2026-05-22 13:18:28,query,200,462,35.7,52.5,125,0,srv-b,Sur,cliente
2026-05-22 13:19:05,login,200,349,43.6,66.9,74,0,srv-a,Sur,cliente
2026-05-22 13:21:44,transfer,200,373,43.7,71.2,124,0,srv-a,Centro,cliente
2026-05-22 13:21:45,report,200,309,34.7,46.8,112,0,srv-b,Centro,cliente
2026-05-22 13:23:28,query,200,376,62.0,54.1,84,0,srv-b,Sur,cliente
2026-05-22 13:23:30,transfer,200,149,35.8,52.9,155,0,srv-a,Sur,cliente
2026-05-22 13:24:41,transfer,200,446,55.0,72.2,127,0,srv-b,Sur,cliente
2026-05-22 13:25:07,login,200,191,71.8,52.3,97,0,srv-b,Norte,interno
2026-05-22 13:25:52,query,200,303,40.8,63.3,140,0,srv-b,Norte,cliente
2026-05-22 13:25:53,transfer,200,513,71.8,59.4,140,0,srv-a,Norte,admin
2026-05-22 13:27:18,query,200,557,34.4,69.2,160,0,srv-a,Norte,cliente
2026-05-22 13:28:00,login,200,161,33.7,58.3,136,0,srv-b,Norte,cliente
2026-05-22 13:28:02,query,200,612,37.2,48.1,112,0,srv-b,Norte,cliente
2026-05-22 13:28:28,query,200,253,70.6,53.6,133,0,srv-c,Sur,cliente
2026-05-22 13:29:51,query,200,194,62.9,53.1,165,0,srv-b,Centro,cliente
2026-05-22 13:30:13,query,200,91,43.7,42.8,133,0,srv-a,Norte,cliente
2026-05-22 13:30:19,transfer,200,215,48.1,68.3,73,0,srv-c,Sur,cliente
2026-05-22 13:30:35,timeout,503,2357,70.2,74.0,78,1,srv-a,Norte,cliente
2026-05-22 13:32:25,query,200,507,66.6,68.0,91,0,srv-c,Sur,cliente
2026-05-22 13:32:37,transfer,200,268,45.8,61.2,148,0,srv-c,Centro,cliente
2026-05-22 13:32:52,error,500,2238,52.3,70.8,144,1,srv-a,Norte,cliente
2026-05-22 13:33:00,query,200,131,30.1,58.7,124,0,srv-c,Sur,cliente
2026-05-22 13:33:08,error,500,1227,52.5,49.8,89,1,srv-a,Sur,interno
2026-05-22 13:34:21,transfer,200,516,39.1,66.5,155,0,srv-b,Norte,cliente
2026-05-22 13:35:03,query,200,119,36.3,53.1,102,0,srv-a,Norte,cliente
2026-05-22 13:35:11,query,200,506,70.8,51.3,126,0,srv-b,Centro,cliente
2026-05-22 13:35:11,login,200,260,45.3,67.7,127,0,srv-c,Centro,cliente
2026-05-22 13:35:15,error,503,1428,90.1,70.3,136,1,srv-b,Sur,cliente
2026-05-22 13:36:08,query,200,268,33.9,42.9,138,0,srv-c,Centro,cliente
2026-05-22 13:37:07,transfer,200,444,58.0,59.3,112,0,srv-a,Centro,cliente
2026-05-22 13:37:34,timeout,503,1151,87.5,74.1,147,1,srv-a,Norte,cliente
2026-05-22 13:37:42,query,200,226,28.3,58.8,113,0,srv-b,Sur,cliente
2026-05-22 13:38:13,error,500,1714,41.4,74.0,139,1,srv-a,Centro,cliente
2026-05-22 13:38:50,report,200,266,58.1,69.5,126,0,srv-a,Norte,cliente
2026-05-22 13:39:24,query,200,545,66.2,43.4,114,0,srv-a,Sur,cliente
2026-05-22 13:40:30,login,200,94,47.8,45.5,137,0,srv-b,Sur,cliente
2026-05-22 13:41:00,query,200,429,39.8,44.5,113,0,srv-b,Centro,cliente
2026-05-22 13:41:48,transfer,200,446,43.6,55.8,163,0,srv-c,Centro,cliente
2026-05-22 13:42:59,report,200,127,37.9,73.1,167,0,srv-a,Norte,cliente
2026-05-22 13:43:14,query,200,302,49.3,64.8,89,0,srv-b,Norte,interno
2026-05-22 13:44:00,login,200,504,31.1,59.7,153,0,srv-b,Norte,interno
2026-05-22 13:46:21,login,200,273,67.7,60.5,104,0,srv-c,Norte,cliente
2026-05-22 13:46:33,query,200,297,69.4,75.7,71,0,srv-b,Norte,cliente
2026-05-22 13:48:06,transfer,200,209,46.3,70.6,151,0,srv-a,Norte,cliente
2026-05-22 13:48:48,login,200,213,66.0,69.7,125,0,srv-b,Centro,cliente
2026-05-22 13:49:12,query,200,233,67.9,62.6,132,0,srv-c,Sur,cliente
2026-05-22 13:50:54,report,200,285,40.9,48.2,153,0,srv-c,Sur,cliente
2026-05-22 13:52:27,transfer,200,95,35.1,59.1,145,0,srv-b,Norte,cliente
2026-05-22 13:53:03,timeout,503,1239,81.1,63.6,127,1,srv-a,Norte,cliente
2026-05-22 13:53:26,query,200,638,44.0,72.5,92,0,srv-c,Centro,cliente
2026-05-22 13:54:02,transfer,200,129,49.5,58.0,146,0,srv-a,Sur,cliente
2026-05-22 13:54:42,query,200,589,46.1,58.4,140,0,srv-b,Sur,cliente
2026-05-22 13:55:05,transfer,200,201,48.3,72.8,129,0,srv-b,Sur,cliente
2026-05-22 13:55:12,login,200,91,55.9,50.3,163,0,srv-c,Norte,cliente
2026-05-22 13:56:14,report,200,247,56.0,47.0,124,0,srv-a,Norte,admin
2026-05-22 13:56:24,query,200,561,68.0,50.8,140,0,srv-c,Norte,cliente
2026-05-22 13:57:32,timeout,503,1976,50.8,54.4,90,1,srv-a,Sur,cliente
2026-05-22 13:57:43,query,200,245,63.3,65.5,72,0,srv-a,Norte,cliente
2026-05-22 13:58:42,transfer,200,292,55.1,59.4,123,0,srv-a,Centro,cliente
2026-05-22 13:58:56,timeout,408,1389,67.3,65.8,100,1,srv-c,Norte,cliente
2026-05-22 13:59:00,query,503,673,35.2,71.7,75,1,srv-b,Sur,cliente
2026-05-22 13:59:01,query,200,557,53.9,64.3,158,0,srv-a,Sur,interno
2026-05-22 13:59:12,query,200,450,45.7,58.7,137,0,srv-c,Sur,cliente
2026-05-22 13:59:40,query,200,570,58.8,47.3,91,0,srv-b,Centro,interno
2026-05-22 14:02:16,query,503,1120,39.5,61.2,154,1,srv-a,Sur,cliente
2026-05-22 14:02:21,login,200,425,63.9,46.7,86,0,srv-a,Sur,cliente
2026-05-22 14:02:35,login,200,440,48.3,46.1,124,0,srv-c,Sur,cliente
2026-05-22 14:02:51,timeout,408,1431,43.6,64.1,162,1,srv-b,Norte,cliente
2026-05-22 14:03:08,timeout,503,1299,91.5,76.0,99,1,srv-b,Sur,cliente
2026-05-22 14:03:13,transfer,200,196,54.1,66.8,87,0,srv-b,Sur,cliente
2026-05-22 14:04:01,report,200,541,29.3,61.4,122,0,srv-b,Centro,cliente
2026-05-22 14:04:24,query,200,363,48.4,46.5,75,0,srv-b,Norte,cliente
2026-05-22 14:04:54,timeout,503,1681,89.2,72.9,150,1,srv-b,Sur,cliente
2026-05-22 14:05:14,query,200,473,48.7,52.5,144,0,srv-b,Centro,interno
2026-05-22 14:05:39,login,200,513,71.9,65.8,102,0,srv-c,Sur,cliente
2026-05-22 14:06:07,query,200,338,37.8,51.3,142,0,srv-c,Sur,interno
2026-05-22 14:06:41,query,200,642,69.5,65.1,150,0,srv-a,Sur,cliente
2026-05-22 14:08:28,query,200,292,55.7,72.6,140,0,srv-b,Centro,admin
2026-05-22 14:10:02,query,200,622,46.9,42.9,148,0,srv-b,Norte,cliente
2026-05-22 14:11:58,login,200,581,44.6,50.0,160,0,srv-b,Sur,cliente
2026-05-22 14:12:17,query,200,331,66.3,59.9,123,0,srv-c,Sur,cliente
2026-05-22 14:13:30,error,500,1802,61.8,65.1,82,1,srv-c,Norte,cliente
2026-05-22 14:13:35,error,500,1807,73.6,58.1,96,1,srv-a,Norte,cliente
2026-05-22 14:14:13,query,200,359,55.4,62.0,158,0,srv-b,Centro,cliente
2026-05-22 14:14:47,login,200,527,33.6,54.8,91,0,srv-b,Sur,cliente
2026-05-22 14:15:51,query,200,195,33.3,69.6,76,0,srv-b,Sur,cliente
2026-05-22 14:16:09,query,200,327,64.9,43.5,170,0,srv-c,Centro,cliente
2026-05-22 14:16:49,query,500,730,64.5,60.2,80,1,srv-b,Centro,cliente
2026-05-22 14:18:15,report,200,333,39.2,56.6,132,0,srv-a,Norte,cliente
2026-05-22 14:18:49,error,503,2221,55.5,60.5,100,1,srv-c,Centro,cliente
2026-05-22 14:19:10,query,200,549,48.1,49.7,95,0,srv-a,Norte,cliente
2026-05-22 14:19:34,query,200,382,61.6,62.9,145,0,srv-b,Centro,cliente
2026-05-22 14:19:37,error,503,1854,83.4,47.5,145,1,srv-a,Centro,cliente
2026-05-22 14:20:03,query,200,163,70.3,68.6,92,0,srv-c,Sur,cliente
2026-05-22 14:20:24,query,200,254,40.9,60.9,117,0,srv-a,Norte,cliente
2026-05-22 14:21:55,report,200,153,62.5,55.0,144,0,srv-a,Sur,cliente
2026-05-22 14:22:48,transfer,200,249,56.4,73.1,143,0,srv-b,Centro,cliente
2026-05-22 14:23:36,report,200,365,48.5,59.6,85,0,srv-a,Sur,cliente
2026-05-22 14:24:04,report,200,626,49.6,51.5,143,0,srv-b,Norte,cliente
2026-05-22 14:24:21,transfer,200,338,54.8,54.3,144,0,srv-c,Sur,cliente
2026-05-22 14:24:36,login,401,95,57.7,42.8,138,0,srv-b,Norte,cliente
2026-05-22 14:24:56,query,200,353,39.8,50.4,137,0,srv-b,Norte,cliente
2026-05-22 14:25:18,query,200,258,58.1,64.1,131,0,srv-b,Sur,cliente
2026-05-22 14:25:50,login,200,555,57.5,68.6,101,0,srv-a,Norte,cliente
2026-05-22 14:26:48,login,200,370,30.5,69.5,90,0,srv-c,Centro,cliente
2026-05-22 14:27:25,transfer,200,538,44.7,60.0,144,0,srv-a,Norte,cliente
2026-05-22 14:27:46,error,503,1706,78.5,60.5,119,1,srv-b,Norte,cliente
2026-05-22 14:28:01,report,200,276,34.6,49.6,121,0,srv-c,Centro,cliente
2026-05-22 14:28:24,query,200,498,53.9,54.3,165,0,srv-a,Norte,cliente
2026-05-22 14:28:52,login,200,621,45.6,63.8,149,0,srv-b,Centro,interno
2026-05-22 14:31:19,login,200,569,58.3,50.0,168,0,srv-b,Centro,cliente
2026-05-22 14:32:08,transfer,500,1501,73.7,71.3,105,1,srv-b,Centro,cliente
2026-05-22 14:32:11,query,200,505,50.2,44.0,170,0,srv-c,Centro,cliente
2026-05-22 14:32:33,login,200,416,33.4,63.8,164,0,srv-a,Sur,cliente
2026-05-22 14:34:21,login,200,581,36.8,59.0,124,0,srv-b,Norte,cliente
2026-05-22 14:35:01,transfer,200,639,35.3,52.9,131,0,srv-b,Centro,cliente
2026-05-22 14:35:40,transfer,200,218,34.2,70.5,166,0,srv-c,Norte,cliente
2026-05-22 14:36:17,query,503,826,73.5,57.3,86,1,srv-a,Sur,cliente
2026-05-22 14:36:46,transfer,200,602,32.6,58.6,96,0,srv-b,Centro,cliente
2026-05-22 14:36:57,timeout,408,913,56.8,75.9,125,1,srv-a,Norte,cliente
2026-05-22 14:38:35,transfer,200,632,59.7,51.5,136,0,srv-a,Norte,cliente
2026-05-22 14:38:52,query,200,441,35.7,53.8,134,0,srv-c,Norte,cliente
2026-05-22 14:39:04,query,200,179,34.4,59.1,105,0,srv-b,Norte,admin
2026-05-22 14:39:05,query,200,418,40.1,45.3,74,0,srv-b,Norte,cliente
2026-05-22 14:40:31,query,200,515,36.6,63.0,109,0,srv-a,Norte,cliente
2026-05-22 14:41:04,query,503,1185,61.0,49.9,106,1,srv-c,Centro,admin
2026-05-22 14:41:31,report,200,277,64.0,56.0,97,0,srv-a,Norte,cliente
2026-05-22 14:42:48,query,200,602,33.8,71.8,132,0,srv-c,Sur,cliente
2026-05-22 14:43:04,query,200,213,51.6,66.4,121,0,srv-c,Norte,cliente
2026-05-22 14:45:37,query,200,392,30.1,53.9,145,0,srv-b,Centro,cliente
2026-05-22 14:45:45,transfer,200,575,34.1,59.3,109,0,srv-a,Centro,admin
2026-05-22 14:45:46,transfer,200,470,70.3,56.5,92,0,srv-b,Sur,cliente
2026-05-22 14:46:27,transfer,200,374,51.2,57.4,74,0,srv-a,Norte,cliente
2026-05-22 14:46:43,query,200,578,29.1,55.4,141,0,srv-c,Sur,cliente
2026-05-22 14:46:54,login,200,254,28.9,46.7,103,0,srv-c,Sur,cliente
2026-05-22 14:47:02,timeout,503,1993,68.7,60.3,87,1,srv-b,Centro,cliente
2026-05-22 14:47:20,query,200,589,62.9,62.1,80,0,srv-b,Sur,cliente
2026-05-22 14:47:36,transfer,200,226,42.5,47.5,98,0,srv-c,Sur,cliente
2026-05-22 14:48:00,login,200,350,59.9,45.9,130,0,srv-b,Norte,cliente
2026-05-22 14:48:50,query,200,131,44.1,50.2,103,0,srv-a,Centro,cliente
2026-05-22 14:50:09,query,200,541,30.1,69.3,101,0,srv-c,Centro,cliente
2026-05-22 14:50:41,timeout,408,1380,50.4,50.4,115,1,srv-c,Norte,cliente
2026-05-22 14:51:28,error,500,1032,88.7,62.4,98,1,srv-a,Sur,cliente
2026-05-22 14:52:23,error,503,1455,51.7,72.8,156,1,srv-c,Centro,cliente
2026-05-22 14:52:59,report,200,513,52.8,45.0,79,0,srv-b,Norte,interno
2026-05-22 14:53:29,query,200,171,48.8,48.1,77,0,srv-a,Centro,cliente
2026-05-22 14:53:54,transfer,200,199,41.3,67.8,74,0,srv-a,Centro,admin
2026-05-22 14:54:24,query,500,768,35.7,73.6,106,1,srv-c,Norte,cliente
2026-05-22 14:54:29,transfer,200,155,45.2,74.7,85,0,srv-a,Norte,admin
2026-05-22 14:56:13,query,200,552,42.1,42.4,167,0,srv-c,Centro,cliente
2026-05-22 14:56:33,timeout,503,1786,46.0,48.4,163,1,srv-a,Centro,cliente
2026-05-22 14:57:08,query,200,310,60.5,73.2,75,0,srv-a,Norte,interno
2026-05-22 14:58:17,transfer,500,1021,50.2,44.7,154,1,srv-a,Centro,cliente
2026-05-22 14:58:27,error,503,1681,58.9,65.5,73,1,srv-c,Norte,cliente
2026-05-22 14:58:55,timeout,408,1124,62.4,69.6,91,1,srv-a,Sur,cliente
2026-05-22 14:59:31,timeout,503,1622,80.4,61.7,112,1,srv-a,Centro,cliente
2026-05-22 14:59:41,report,200,299,28.5,69.9,153,0,srv-c,Centro,cliente
2026-05-22 14:59:42,transfer,200,282,66.3,68.0,89,0,srv-a,Centro,interno
2026-05-22 14:59:52,transfer,200,632,65.4,53.9,107,0,srv-c,Sur,cliente
2026-05-22 15:00:37,login,200,553,59.8,69.3,158,0,srv-a,Norte,cliente
2026-05-22 15:01:04,transfer,500,833,46.5,54.8,78,1,srv-a,Sur,cliente
2026-05-22 15:01:22,query,500,581,42.3,58.4,88,1,srv-b,Centro,interno
2026-05-22 15:01:41,timeout,503,1093,66.9,67.5,80,1,srv-c,Norte,cliente
2026-05-22 15:03:03,query,200,248,43.0,75.5,136,0,srv-b,Sur,cliente
2026-05-22 15:03:07,timeout,503,2147,53.8,45.8,131,1,srv-a,Norte,cliente
2026-05-22 15:05:18,timeout,408,679,57.7,42.1,136,1,srv-a,Centro,cliente
2026-05-22 15:06:47,login,200,317,68.7,58.0,119,0,srv-b,Centro,cliente
2026-05-22 15:06:54,query,200,273,57.4,42.3,97,0,srv-b,Norte,cliente
2026-05-22 15:06:57,login,200,614,30.8,48.1,79,0,srv-c,Sur,cliente
2026-05-22 15:07:35,query,200,306,70.6,43.9,148,0,srv-a,Norte,cliente
2026-05-22 15:10:30,error,503,1412,77.3,69.4,140,1,srv-c,Norte,cliente
2026-05-22 15:10:32,query,200,295,46.3,68.1,117,0,srv-b,Centro,cliente
2026-05-22 15:12:05,login,200,307,34.7,45.9,89,0,srv-c,Sur,cliente
2026-05-22 15:12:24,query,200,364,35.4,72.2,80,0,srv-a,Sur,cliente
2026-05-22 15:13:46,transfer,200,451,41.1,59.9,150,0,srv-b,Centro,cliente
2026-05-22 15:13:58,transfer,200,533,61.0,74.5,166,0,srv-a,Norte,cliente
2026-05-22 15:17:50,query,200,104,45.7,60.1,107,0,srv-a,Centro,cliente
2026-05-22 15:17:59,login,200,184,36.4,49.1,130,0,srv-b,Centro,cliente
2026-05-22 15:19:36,error,500,1616,60.6,66.0,116,1,srv-a,Norte,cliente
2026-05-22 15:21:00,query,200,569,68.9,47.8,117,0,srv-a,Centro,cliente
2026-05-22 15:21:22,transfer,200,466,60.5,47.9,96,0,srv-b,Centro,cliente
2026-05-22 15:23:24,query,503,929,41.2,62.8,130,1,srv-b,Sur,cliente
2026-05-22 15:25:55,login,200,315,62.0,42.0,77,0,srv-a,Norte,interno
2026-05-22 15:28:50,login,200,252,34.1,54.8,113,0,srv-a,Sur,cliente
2026-05-22 15:28:53,query,200,223,28.7,72.5,139,0,srv-a,Centro,cliente
2026-05-22 15:29:32,report,200,220,46.9,53.0,112,0,srv-a,Centro,cliente
2026-05-22 15:29:34,error,500,2104,83.1,61.4,156,1,srv-b,Centro,cliente
2026-05-22 15:30:48,transfer,200,334,42.2,43.1,154,0,srv-a,Norte,cliente
2026-05-22 15:34:26,transfer,200,456,49.6,74.4,146,0,srv-b,Centro,interno
2026-05-22 15:35:05,login,200,618,29.7,46.9,144,0,srv-c,Sur,interno
2026-05-22 15:36:16,query,200,266,44.8,55.0,154,0,srv-b,Norte,cliente
2026-05-22 15:36:56,login,200,103,48.2,68.0,145,0,srv-a,Norte,cliente
2026-05-22 15:38:04,login,200,543,55.7,59.0,121,0,srv-c,Sur,cliente
2026-05-22 15:38:42,login,200,372,70.5,46.1,125,0,srv-a,Norte,cliente
2026-05-22 15:38:43,query,200,101,38.6,47.0,103,0,srv-b,Norte,interno
2026-05-22 15:42:09,query,200,480,39.1,70.7,95,0,srv-c,Sur,cliente
2026-05-22 15:42:34,query,200,441,70.2,57.6,110,0,srv-b,Centro,cliente
2026-05-22 15:44:54,transfer,200,424,33.5,48.2,113,0,srv-a,Centro,cliente
2026-05-22 15:48:53,login,200,632,35.7,55.7,168,0,srv-c,Norte,cliente
2026-05-22 15:49:24,query,500,425,44.3,75.7,83,1,srv-b,Norte,cliente
2026-05-22 15:51:00,error,500,1668,59.7,58.7,102,1,srv-a,Centro,cliente
2026-05-22 15:51:01,query,200,256,40.3,72.2,88,0,srv-b,Centro,cliente
2026-05-22 15:51:36,timeout,408,1255,40.3,65.6,154,1,srv-c,Centro,admin
2026-05-22 15:54:51,transfer,200,402,31.6,43.1,127,0,srv-b,Sur,cliente
2026-05-22 15:57:53,timeout,503,1545,78.6,71.0,160,1,srv-a,Centro,cliente
2026-05-22 15:58:27,report,200,649,65.1,72.8,157,0,srv-c,Norte,cliente
2026-05-22 15:59:52,query,200,211,35.3,73.2,153,0,srv-b,Centro,cliente
2026-05-22 16:00:06,login,200,455,64.4,43.9,133,0,srv-b,Centro,cliente
2026-05-22 16:00:54,query,200,323,41.3,66.2,104,0,srv-a,Norte,interno
2026-05-22 16:01:19,login,200,452,57.7,48.1,110,0,srv-a,Centro,interno
2026-05-22 16:01:25,query,200,209,59.9,43.3,87,0,srv-b,Sur,cliente
2026-05-22 16:01:31,transfer,200,506,59.4,72.2,132,0,srv-b,Sur,interno
2026-05-22 16:01:40,timeout,408,602,40.2,54.8,76,1,srv-a,Norte,cliente
2026-05-22 16:02:00,report,200,100,35.9,71.5,142,0,srv-c,Centro,interno
2026-05-22 16:02:17,report,200,536,61.8,67.2,96,0,srv-c,Sur,cliente
2026-05-22 16:03:37,report,500,1336,75.0,57.2,73,1,srv-b,Norte,cliente
2026-05-22 16:05:46,error,503,1695,67.4,54.7,132,1,srv-a,Sur,cliente
2026-05-22 16:06:12,login,200,528,32.7,51.7,120,0,srv-c,Centro,cliente
2026-05-22 16:08:37,login,200,252,66.8,63.9,141,0,srv-a,Sur,interno
2026-05-22 16:10:25,query,200,336,49.3,46.0,137,0,srv-a,Norte,cliente
2026-05-22 16:11:56,report,200,601,65.3,53.4,98,0,srv-b,Norte,cliente
2026-05-22 16:12:08,query,200,463,57.2,70.4,145,0,srv-a,Norte,admin
2026-05-22 16:12:53,query,200,317,61.6,60.7,110,0,srv-b,Norte,cliente
2026-05-22 16:13:18,query,200,417,65.9,73.0,88,0,srv-a,Centro,cliente
2026-05-22 16:14:38,transfer,200,184,30.0,75.8,81,0,srv-a,Centro,cliente
2026-05-22 16:15:23,transfer,200,273,30.0,66.5,129,0,srv-c,Sur,cliente
2026-05-22 16:16:46,login,200,237,38.4,58.0,105,0,srv-c,Centro,cliente
2026-05-22 16:20:08,error,500,1114,43.4,47.9,107,1,srv-a,Norte,interno
2026-05-22 16:20:27,transfer,200,480,56.9,53.6,90,0,srv-c,Norte,cliente
2026-05-22 16:20:41,report,200,207,57.3,72.9,140,0,srv-a,Sur,cliente
2026-05-22 16:21:07,timeout,503,1519,60.6,50.9,75,1,srv-c,Centro,cliente
2026-05-22 16:22:03,login,200,281,28.6,49.8,98,0,srv-c,Sur,cliente
2026-05-22 16:22:20,query,200,500,61.8,69.6,129,0,srv-b,Sur,cliente
2026-05-22 16:22:44,report,200,576,65.9,49.3,152,0,srv-b,Centro,cliente
2026-05-22 16:23:15,query,200,130,50.4,44.5,116,0,srv-a,Centro,cliente
2026-05-22 16:24:08,report,200,177,47.0,61.2,103,0,srv-a,Centro,cliente
2026-05-22 16:25:54,login,200,575,38.7,59.9,93,0,srv-a,Norte,cliente
2026-05-22 16:26:19,query,200,360,71.0,72.8,81,0,srv-a,Sur,cliente
2026-05-22 16:28:16,login,401,617,63.3,56.8,145,0,srv-a,Centro,admin
2026-05-22 16:30:36,transfer,200,525,67.8,48.1,134,0,srv-a,Sur,cliente
2026-05-22 16:30:52,error,503,1401,54.6,45.3,106,1,srv-b,Centro,cliente
2026-05-22 16:31:47,query,200,273,36.2,73.2,122,0,srv-b,Norte,cliente
2026-05-22 16:32:27,login,401,173,48.7,52.2,91,0,srv-b,Centro,cliente
2026-05-22 16:35:32,query,200,605,42.8,66.6,131,0,srv-a,Centro,cliente
2026-05-22 16:35:33,login,200,419,42.2,47.0,161,0,srv-b,Centro,cliente
2026-05-22 16:35:50,login,200,477,69.4,48.4,72,0,srv-c,Norte,interno
2026-05-22 16:36:18,login,200,561,45.6,44.5,137,0,srv-a,Norte,cliente
2026-05-22 16:41:29,login,200,632,32.9,56.3,159,0,srv-a,Norte,interno
2026-05-22 16:41:39,query,200,587,65.1,49.6,147,0,srv-c,Centro,cliente
2026-05-22 16:41:47,transfer,200,345,56.5,70.4,156,0,srv-c,Centro,cliente
2026-05-22 16:42:37,query,200,92,54.3,53.0,114,0,srv-a,Centro,cliente
2026-05-22 16:43:08,login,200,395,33.4,46.2,123,0,srv-a,Sur,cliente
2026-05-22 16:43:23,query,200,375,53.7,48.6,165,0,srv-a,Centro,cliente
2026-05-22 16:43:32,query,200,139,59.3,67.3,89,0,srv-a,Sur,cliente
2026-05-22 16:44:36,query,200,421,35.9,74.2,98,0,srv-a,Centro,cliente
2026-05-22 16:45:22,timeout,503,1857,54.4,55.1,98,1,srv-b,Sur,interno
2026-05-22 16:45:48,login,200,286,39.8,47.0,72,0,srv-a,Sur,cliente
2026-05-22 16:47:40,query,200,622,59.3,44.8,87,0,srv-c,Centro,cliente
2026-05-22 16:48:11,report,200,602,51.9,45.6,94,0,srv-b,Sur,interno
2026-05-22 16:50:49,query,200,522,36.0,42.8,80,0,srv-c,Centro,cliente
2026-05-22 16:53:48,login,200,273,51.1,70.3,153,0,srv-b,Norte,interno
2026-05-22 16:53:51,query,200,123,64.9,58.5,86,0,srv-a,Sur,cliente
2026-05-22 16:55:39,transfer,500,643,72.5,49.4,106,1,srv-a,Sur,cliente
2026-05-22 16:55:49,transfer,500,918,48.4,44.4,148,1,srv-b,Centro,cliente
2026-05-22 16:57:29,error,503,1554,58.4,46.7,127,1,srv-c,Sur,cliente
2026-05-22 16:58:43,timeout,408,1092,81.0,75.5,140,1,srv-b,Sur,cliente
2026-05-22 16:59:52,error,503,2149,76.1,55.3,117,1,srv-c,Centro,cliente
2026-05-22 17:02:19,report,200,333,52.9,44.1,128,0,srv-c,Sur,cliente
2026-05-22 17:03:18,query,500,1224,45.9,71.4,103,1,srv-a,Sur,interno
2026-05-22 17:04:14,query,200,175,48.8,42.5,146,0,srv-b,Norte,admin
2026-05-22 17:05:52,timeout,408,794,50.0,61.0,138,1,srv-a,Sur,cliente
